protocol, hwsrc, hwdst, ipsrc, ipdst, whois
34525,28:c2:dd:89:72:7b,33:33:00:01:00:03,,,
34525,28:c2:dd:89:72:7b,33:33:00:01:00:03,,,
2048,28:c2:dd:89:72:7b,01:00:5e:00:00:fc,172.50.3.0,224.0.0.252,
2048,28:c2:dd:89:72:7b,01:00:5e:00:00:fc,172.50.3.0,224.0.0.252,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
2048,94:71:ac:76:ea:f8,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
34525,94:71:ac:76:ea:f8,33:33:ff:76:ea:f8,,,
2048,e4:98:d1:d3:07:fc,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
34525,e0:91:53:86:75:c7,33:33:00:01:00:02,,,
-1,20:55:31:ec:61:45,ff:ff:ff:ff:ff:ff,,,
2048,a8:0c:0d:d4:f5:e0,ff:ff:ff:ff:ff:ff,172.50.0.38,172.50.3.255,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
34525,28:c2:dd:89:72:7b,33:33:00:01:00:03,,,
34525,28:c2:dd:89:72:7b,33:33:00:01:00:03,,,
2048,28:c2:dd:89:72:7b,01:00:5e:00:00:fc,172.50.3.0,224.0.0.252,
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
2048,28:c2:dd:89:72:7b,01:00:5e:00:00:fc,172.50.3.0,224.0.0.252,
2054,e8:91:20:83:24:c5,ff:ff:ff:ff:ff:ff,172.50.0.114,172.50.0.1,1
2048,20:55:31:ec:61:45,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,209.225.49.115,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,209.225.49.115,172.50.0.218,
2048,28:c2:dd:89:72:7b,ff:ff:ff:ff:ff:ff,172.50.3.0,172.50.3.255,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
2054,08:00:27:2c:4d:4c,ff:ff:ff:ff:ff:ff,172.50.0.1,172.50.1.66,1
34525,94:71:ac:76:ea:f8,33:33:00:00:00:02,,,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
34525,20:55:31:ec:61:45,33:33:00:00:00:16,,,
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
34525,20:55:31:ec:61:45,33:33:00:00:00:16,,,
34525,e8:91:20:83:24:c5,33:33:00:00:00:02,,,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
2048,28:c2:dd:89:72:7b,ff:ff:ff:ff:ff:ff,172.50.3.0,172.50.3.255,
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
-1,58:1f:aa:4e:90:92,ff:ff:ff:ff:ff:ff,,,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,209.225.49.115,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,209.225.49.115,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,209.225.49.115,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,209.225.49.115,
2048,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.3.255,
2054,20:55:31:ec:61:45,ff:ff:ff:ff:ff:ff,172.50.3.196,172.50.0.1,1
2048,a8:0c:0d:d4:fb:b8,ff:ff:ff:ff:ff:ff,172.50.0.40,172.50.3.255,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
-1,90:5f:2e:bd:7b:00,ff:ff:ff:ff:ff:ff,,,
-1,5c:51:88:15:d3:7c,ff:ff:ff:ff:ff:ff,,,
2048,a8:0c:0d:d4:f5:78,ff:ff:ff:ff:ff:ff,172.50.0.37,172.50.3.255,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
2048,b8:38:61:2c:66:f0,ff:ff:ff:ff:ff:ff,172.50.0.22,172.50.3.255,
2054,74:46:a0:99:31:92,ff:ff:ff:ff:ff:ff,172.50.0.5,172.50.1.111,1
2048,38:94:96:dc:df:e2,01:00:5e:00:00:fb,172.50.2.192,224.0.0.251,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,72.21.194.168,
34525,e8:91:20:83:24:c5,33:33:00:00:00:02,,,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,72.21.194.168,172.50.0.218,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
2054,08:00:27:2c:4d:4c,ff:ff:ff:ff:ff:ff,172.50.0.1,172.50.2.64,1
2048,a8:0c:0d:d4:f5:c8,ff:ff:ff:ff:ff:ff,172.50.0.42,172.50.3.255,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
2048,a8:0c:0d:d4:fc:00,ff:ff:ff:ff:ff:ff,172.50.0.36,172.50.3.255,
2048,a8:0c:0d:d4:f5:58,ff:ff:ff:ff:ff:ff,172.50.0.34,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2048,38:94:96:dc:df:e2,01:00:5e:00:00:fb,172.50.2.192,224.0.0.251,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
34525,60:be:b5:55:99:22,33:33:ff:55:99:22,,,
34525,60:be:b5:55:99:22,33:33:00:00:00:16,,,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
-1,38:2d:e8:c2:9e:f6,ff:ff:ff:ff:ff:ff,,,
2048,60:be:b5:55:99:22,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
2054,94:71:ac:76:ea:f8,ff:ff:ff:ff:ff:ff,172.50.1.118,172.50.0.1,1
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:16,,,
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:16,,,
34525,e8:91:20:83:24:c5,33:33:00:00:00:02,,,
34525,90:5f:2e:bd:7b:00,33:33:00:00:00:02,,,
34525,e8:91:20:83:24:c5,33:33:00:00:00:02,,,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
2054,00:24:81:db:3e:bf,d0:a6:37:e4:d2:50,172.50.0.49,172.50.0.218,1
2054,d0:a6:37:e4:d2:50,00:24:81:db:3e:bf,172.50.0.218,172.50.0.49,2
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
2054,60:be:b5:55:99:22,ff:ff:ff:ff:ff:ff,172.50.2.19,172.50.0.1,1
34525,10:a5:d0:20:30:d8,33:33:00:00:00:16,,,
34525,60:be:b5:55:99:22,33:33:00:00:00:02,,,
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
2054,30:f7:c5:d3:67:16,ff:ff:ff:ff:ff:ff,172.50.1.157,172.50.0.1,1
2048,38:2d:e8:c2:9e:f6,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2048,38:94:96:dc:df:e2,01:00:5e:00:00:fb,172.50.2.192,224.0.0.251,
2048,a8:0c:0d:d4:fb:f0,ff:ff:ff:ff:ff:ff,172.50.0.30,172.50.3.255,
34525,38:2d:e8:c2:9e:f6,33:33:ff:c2:9e:f6,,,
2048,a8:0c:0d:d4:fc:20,ff:ff:ff:ff:ff:ff,172.50.0.32,172.50.3.255,
2048,b8:38:61:2c:68:00,ff:ff:ff:ff:ff:ff,172.50.0.21,172.50.3.255,
2048,a8:0c:0d:d4:f5:18,ff:ff:ff:ff:ff:ff,172.50.0.24,172.50.3.255,
34605,18:89:5b:cf:72:4d,01:40:96:ff:ff:00,,,
2054,74:46:a0:99:31:92,ff:ff:ff:ff:ff:ff,172.50.0.5,172.50.3.92,1
34525,94:71:ac:76:ea:f8,33:33:00:00:00:02,,,
34525,18:89:5b:cf:72:4d,33:33:ff:cf:72:4d,,,
34525,18:89:5b:cf:72:4d,33:33:00:00:00:16,,,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,a8:0c:0d:d4:fb:58,ff:ff:ff:ff:ff:ff,172.50.0.28,172.50.3.255,
34525,10:a5:d0:20:30:d8,33:33:ff:20:30:d8,,,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
34525,58:1f:aa:4e:90:92,33:33:00:00:00:16,,,
2048,c8:14:79:84:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,255.255.255.255,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
34525,20:55:31:ec:61:45,33:33:ff:ec:61:45,,,
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
34525,60:be:b5:55:99:22,33:33:00:00:00:02,,,
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:02,,,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,72.21.194.168,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,72.21.194.168,172.50.0.218,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
34525,e8:91:20:83:24:c5,33:33:00:00:00:16,,,
2054,74:46:a0:99:31:92,ff:ff:ff:ff:ff:ff,172.50.0.5,172.50.3.92,1
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
2048,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.3.255,
34525,18:89:5b:cf:72:4d,33:33:00:00:00:02,,,
2048,5c:dc:96:d4:18:ab,01:00:5e:00:00:71,172.50.1.199,224.0.0.113,
34525,18:89:5b:cf:72:4d,33:33:00:00:00:16,,,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
2054,a4:db:30:32:17:fc,ff:ff:ff:ff:ff:ff,172.50.0.192,172.50.0.1,1
2048,5c:dc:96:d4:18:ab,01:00:5e:00:00:71,172.50.1.199,224.0.0.113,
2048,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.3.255,
2048,5c:dc:96:d4:18:ab,01:00:5e:00:00:71,172.50.1.199,224.0.0.113,
2048,5c:dc:96:d4:18:ab,ff:ff:ff:ff:ff:ff,172.50.1.199,172.50.3.255,
34525,94:71:ac:76:ea:f8,33:33:00:00:00:16,,,
34525,10:a5:d0:20:30:d8,33:33:00:00:00:02,,,
34525,20:55:31:ec:61:45,33:33:00:00:00:02,,,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
2048,d0:a6:37:e4:d2:50,ff:ff:ff:ff:ff:ff,172.50.0.218,172.50.3.255,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
34525,60:be:b5:55:99:22,33:33:00:00:00:02,,,
2048,a8:0c:0d:d4:fc:28,ff:ff:ff:ff:ff:ff,172.50.0.31,172.50.3.255,
-1,5c:51:88:15:d3:7c,ff:ff:ff:ff:ff:ff,,,
2048,24:4b:03:d1:b0:8b,01:00:5e:00:00:07,172.50.0.180,224.0.0.7,
2048,f8:95:c7:cd:44:33,01:00:5e:00:00:fb,172.50.0.181,224.0.0.251,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:02,,,
2048,5c:dc:96:d4:18:ab,01:00:5e:7f:ff:fa,172.50.1.199,239.255.255.250,
2048,5c:dc:96:d4:18:ab,01:00:5e:7f:ff:fa,172.50.1.199,239.255.255.250,
2054,b8:4f:d5:d0:13:2c,ff:ff:ff:ff:ff:ff,172.50.3.65,172.50.0.1,1
34525,90:5f:2e:bd:7b:00,33:33:00:00:00:02,,,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
34525,18:89:5b:cf:72:4d,33:33:00:00:00:02,,,
34525,58:1f:aa:4e:90:92,33:33:00:00:00:16,,,
2048,a8:0c:0d:d4:f5:70,ff:ff:ff:ff:ff:ff,172.50.0.35,172.50.3.255,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.217.28.37,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.217.28.37,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,172.50.0.1,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,172.50.0.1,172.50.0.218,
2048,a8:0c:0d:d4:f5:68,ff:ff:ff:ff:ff:ff,172.50.0.25,172.50.3.255,
2054,00:21:a0:d2:45:00,ff:ff:ff:ff:ff:ff,172.50.0.10,172.50.0.10,2
34525,20:55:31:ec:61:45,33:33:00:00:00:02,,,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
2054,24:4b:03:cc:d9:11,ff:ff:ff:ff:ff:ff,172.50.3.243,172.50.0.1,1
2048,a8:0c:0d:d4:89:20,ff:ff:ff:ff:ff:ff,172.50.0.33,172.50.3.255,
-1,a8:a6:68:56:2c:8f,ff:ff:ff:ff:ff:ff,,,
34525,60:be:b5:55:99:22,33:33:00:00:00:02,,,
2048,d0:a6:37:e4:d2:50,01:00:5e:00:00:fb,172.50.0.218,224.0.0.251,
34525,d0:a6:37:e4:d2:50,33:33:00:00:00:fb,,,
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
2048,d0:a6:37:e4:d2:50,01:00:5e:00:00:fb,172.50.0.218,224.0.0.251,
34525,d0:a6:37:e4:d2:50,33:33:00:00:00:fb,,,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
2048,d0:a6:37:e4:d2:50,e0:91:53:86:75:c7,172.50.0.218,172.50.1.8,
2048,e0:91:53:86:75:c7,d0:a6:37:e4:d2:50,172.50.1.8,172.50.0.218,
34525,a8:a6:68:56:2c:8f,33:33:00:00:00:16,,,
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:02,,,
2048,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.3.255,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
2048,a8:0c:0d:d4:fb:98,ff:ff:ff:ff:ff:ff,172.50.0.26,172.50.3.255,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
34525,e0:91:53:86:75:c7,33:33:00:01:00:02,,,
34525,94:71:ac:76:ea:f8,33:33:00:00:00:02,,,
34525,20:55:31:ec:61:45,33:33:00:00:00:02,,,
34525,60:be:b5:55:99:22,33:33:00:00:00:02,,,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,64.233.186.189,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,64.233.186.189,
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:02,,,
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:02,,,
2054,00:27:13:fa:51:ee,ff:ff:ff:ff:ff:ff,172.50.3.216,172.50.0.1,1
2048,5c:f8:a1:9f:14:8c,01:00:5e:7f:ff:fa,172.50.1.13,239.255.255.250,
34525,94:71:ac:76:ea:f8,33:33:00:00:00:02,,,
34605,88:32:9b:3d:7f:37,01:40:96:ff:ff:00,,,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
2048,5c:f8:a1:9f:14:8c,01:00:5e:7f:ff:fa,172.50.1.13,239.255.255.250,
2048,5c:f8:a1:9f:14:8c,01:00:5e:7f:ff:fa,172.50.1.13,239.255.255.250,
2048,5c:f8:a1:9f:14:8c,01:00:5e:7f:ff:fa,172.50.1.13,239.255.255.250,
2048,5c:f8:a1:9f:14:8c,01:00:5e:7f:ff:fa,172.50.1.13,239.255.255.250,
2048,5c:f8:a1:9f:14:8c,01:00:5e:7f:ff:fa,172.50.1.13,239.255.255.250,
34525,a8:a6:68:56:2c:8f,33:33:ff:56:2c:8f,,,
34525,20:55:31:ec:61:45,33:33:00:00:00:02,,,
2048,38:94:96:dc:df:e2,01:00:5e:00:00:fb,172.50.2.192,224.0.0.251,
2048,b8:86:87:de:34:0e,ff:ff:ff:ff:ff:ff,172.50.1.161,172.50.3.255,
2048,d0:a6:37:e4:d2:50,ff:ff:ff:ff:ff:ff,172.50.0.218,172.50.3.255,
2048,b8:86:87:de:34:0e,01:00:5e:00:00:fc,172.50.1.161,224.0.0.252,
2048,b8:86:87:de:34:0e,01:00:5e:00:00:fc,172.50.1.161,224.0.0.252,
2048,28:27:bf:b2:0f:7d,ff:ff:ff:ff:ff:ff,172.50.1.133,172.50.0.1,
2048,08:00:27:2c:4d:4c,d0:a6:37:e4:d2:50,185.94.84.134,172.50.0.218,
2048,d0:a6:37:e4:d2:50,08:00:27:2c:4d:4c,172.50.0.218,185.94.84.134,
-1,a8:0c:0d:d4:fc:00,01:80:c2:00:00:00,,,
2054,7c:c7:09:08:a9:95,ff:ff:ff:ff:ff:ff,172.50.0.89,172.50.0.1,1
2048,a8:0c:0d:d4:f5:a8,ff:ff:ff:ff:ff:ff,172.50.0.23,172.50.3.255,
2048,a8:0c:0d:d4:f5:28,ff:ff:ff:ff:ff:ff,172.50.0.41,172.50.3.255,
34525,38:2d:e8:c2:9e:f6,33:33:00:00:00:02,,,
2048,a8:0c:0d:d4:f9:80,ff:ff:ff:ff:ff:ff,172.50.0.29,172.50.3.255,
2048,b8:38:61:2c:67:c4,ff:ff:ff:ff:ff:ff,172.50.0.20,172.50.3.255,
2054,24:4b:03:d1:b0:8b,ff:ff:ff:ff:ff:ff,172.50.0.180,172.50.0.1,1
34525,60:be:b5:55:99:22,33:33:00:00:00:16,,,
2048,b8:86:87:de:34:0e,01:00:5e:00:00:fc,172.50.1.161,224.0.0.252,
2048,b8:86:87:de:34:0e,01:00:5e:00:00:fc,172.50.1.161,224.0.0.252,
2048,38:94:96:dc:df:e2,01:00:5e:00:00:fb,172.50.2.192,224.0.0.251,
-1,00:24:c4:08:e3:af,01:00:0c:cc:cc:cd,,,
34525,a8:a6:68:56:2c:8f,33:33:00:00:00:02,,,
